EST_STORECAP_MIN,EST_STORECAP_MEAN,EST_STORECAP_MAX,CAP_EST_METHOD,MIN_EST_STORE_CAP_GAS,MEAN_EST_STORE_CAP_GAS,MAX_EST_STORE_CAP_GAS,MIN_EST_STORE_CAP_OIL,MEAN_EST_STORE_CAP_OIL,MAX_EST_STORE_CAP_OIL,MIN_CALC_STORE_CAP_GAS,MEAN_CALC_STORE_CAP_GAS,MAX_CALC_STORE_CAP_GAS,MIN_CALC_STORE_CAP_OIL,MEAN_CALC_STORE_CAP_OIL,MAX_CALC_STORE_CAP_OIL,STORE_CAP_MIN,STORE_CAP_MEAN,STORE_CAP_MAX,CAP_CAL_METHOD,EST_CAP_ENT_PRESS,OBJECTID,STORAGE_UNIT_ID,TRAP_ID,TRAP_NAME,ASSESS_UNIT_TYPE,PERIOD_MIN,COUNTRY
0.0,23.0,0.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,Method 1,0.0,233,LV_S_20121008163157777,LV_T_20121008164333660,North Ligatne,Aquifer Daughter Unit,Cambrian,Latvia
0.0,74.0,0.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,Method 1,0.0,234,LV_S_20121008163157777,LV_T_20121008164405139,North Blidene,Aquifer Daughter Unit,Cambrian,Latvia
0.0,17.0,0.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,Method 1,0.0,235,LV_S_20121008163157777,LV_T_20121008164448141,Snepele,Aquifer Daughter Unit,Cambrian,Latvia
0.0,2.0,0.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,Method 1,0.0,236,LV_S_20121008163157777,LV_T_20121008164509606,Usma,Aquifer Daughter Unit,Cambrian,Latvia
0.0,5.0,0.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Method 1,0.0,237,LV_S_20121008163157777,LV_T_20121008164527910,Vergale,Aquifer Daughter Unit,Cambrian,Latvia
0.0,10.0,0.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,Method 1,0.0,238,LV_S_20121008163157777,LV_T_20121008164548964,Viesatu,Aquifer Daughter Unit,Cambrian,Latvia
11.0,11.0,11.0,Pore vol and storage eff coefficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,Method 1,0.0,239,MK_S_20121001094902451,MK_T_20121001102301868,Priabonian sandstone Ergelija 1,Aquifer Daughter Unit,Paleogene,"Macedonia, The Former Yugoslav Republic Of"
11.0,11.0,11.0,Pore vol and storage eff coefficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,35.0,Method 1,0.0,240,MK_S_20121001094902451,MK_T_20121001103940428,Priabonian sandstone Ergelija 2,Aquifer Daughter Unit,Paleogene,"Macedonia, The Former Yugoslav Republic Of"
11.0,11.0,11.0,Pore vol and storage eff coefficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,9.0,Method 1,0.0,241,MK_S_20121001094902451,MK_T_20121001104554424,Priabonian sandstone Ergelija 3,Aquifer Daughter Unit,Paleogene,"Macedonia, The Former Yugoslav Republic Of"
11.0,11.0,11.0,Pore vol and storage eff coefficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,Method 1,0.0,242,MK_S_20121001094902451,MK_T_20121001115843942,Priabonian sandstone Ergelija 4,Aquifer Daughter Unit,Paleogene,"Macedonia, The Former Yugoslav Republic Of"
11.0,11.0,11.0,Pore vol and storage eff coefficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,Method 1,0.0,243,MK_S_20121001094902451,MK_T_20121001120548213,Priabonian sandstone Ergelija 5,Aquifer Daughter Unit,Paleogene,"Macedonia, The Former Yugoslav Republic Of"
11.0,11.0,11.0,Pore vol and storage eff coefficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,Method 1,0.0,244,MK_S_20121001094902451,MK_T_20121001121333934,Priabonian sandstone Ergelija 6,Aquifer Daughter Unit,Paleogene,"Macedonia, The Former Yugoslav Republic Of"
11.0,11.0,11.0,Pore vol and storage eff coefficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Method 1,0.0,245,MK_S_20121001094902451,MK_T_20121001122016411,Priabonian sandstone Ergelija 7,Aquifer Daughter Unit,Paleogene,"Macedonia, The Former Yugoslav Republic Of"
6.0,6.0,6.0,Pore vol and storage eff coefficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Method 1,0.0,246,MK_S_20121001130346379,MK_T_20121001131121867,Priabonian sandstone Sveti Nikole 1,Aquifer Daughter Unit,Paleogene,"Macedonia, The Former Yugoslav Republic Of"
6.0,6.0,6.0,Pore vol and storage eff coefficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Method 1,0.0,247,MK_S_20121001130346379,MK_T_20121001131742127,Priabonian sandstone Sveti Nikole 2,Aquifer Daughter Unit,Paleogene,"Macedonia, The Former Yugoslav Republic Of"
6.0,6.0,6.0,Pore vol and storage eff coefficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Method 1,0.0,248,MK_S_20121001130346379,MK_T_20121001132252598,Priabonian sandstone Sveti Nikole 3,Aquifer Daughter Unit,Paleogene,"Macedonia, The Former Yugoslav Republic Of"
6.0,6.0,6.0,Pore vol and storage eff coefficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Method 1,0.0,249,MK_S_20121001130346379,MK_T_20121001132805333,Priabonian sandstone Sveti Nikole 4,Aquifer Daughter Unit,Paleogene,"Macedonia, The Former Yugoslav Republic Of"
6.0,6.0,6.0,Pore vol and storage eff coefficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Method 1,0.0,250,MK_S_20121001130346379,MK_T_20121001133228402,Priabonian sandstone Sveti Nikole 5,Aquifer Daughter Unit,Paleogene,"Macedonia, The Former Yugoslav Republic Of"
6.0,6.0,6.0,Pore vol and storage eff coefficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Method 1,0.0,251,MK_S_20121001130346379,MK_T_20121001133619551,Priabonian sandstone Sveti Nikole 6,Aquifer Daughter Unit,Paleogene,"Macedonia, The Former Yugoslav Republic Of"
6.0,6.0,6.0,Pore vol and storage eff coefficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Method 1,0.0,252,MK_S_20121001130346379,MK_T_20121001134013873,Priabonian sandstone Sveti Nikole 7,Aquifer Daughter Unit,Paleogene,"Macedonia, The Former Yugoslav Republic Of"
4.0,4.0,4.0,Pore vol and storage eff coefficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,Method 1,0.0,253,MK_S_20121001135946182,MK_T_20121001140433201,Priabonian sandstone Veles 1,Aquifer Daughter Unit,Neogene,"Macedonia, The Former Yugoslav Republic Of"
4.0,4.0,4.0,Pore vol and storage eff coefficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,Method 1,0.0,254,MK_S_20121001135946182,MK_T_20121001140900097,Priabonian sandstone Veles 2,Aquifer Daughter Unit,Paleogene,"Macedonia, The Former Yugoslav Republic Of"
4.0,4.0,4.0,Pore vol and storage eff coefficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,Method 1,0.0,255,MK_S_20121001135946182,MK_T_20121001141240123, Priabonian sandstone Veles 3,Aquifer Daughter Unit,Paleogene,"Macedonia, The Former Yugoslav Republic Of"
0.0,0.0,0.0,,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,256,NL_S_20120925134347852,NL_T_2012092613000000,Oosterhesselen 2 Limburg ,Hydrocarbon Daughter Unit,Carboniferous,Netherlands
0.0,0.0,0.0,,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,257,NL_S_20120925134347852,NL_T_2012092613000001,Tubbergen 2 en Tubbergen 1,Hydrocarbon Daughter Unit,Carboniferous,Netherlands
0.0,0.0,0.0,,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,258,NL_S_20120925134347853,NL_T_2012092613000002,E13-01 (Epidoot),Hydrocarbon Daughter Unit,Carboniferous,Netherlands
0.0,0.0,0.0,,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,259,NL_S_20120925134347854,NL_T_2012092613000003,K04-Z,Hydrocarbon Daughter Unit,Carboniferous,Netherlands
0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,260,NL_S_20120925134347854,NL_T_2012092613000004,Geesbrug,Hydrocarbon Daughter Unit,Carboniferous,Netherlands
0.0,0.0,0.0,,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,261,NL_S_20120925134347855,NL_T_2012092613000005,Hardenberg,Hydrocarbon Daughter Unit,Carboniferous,Netherlands
0.0,0.0,0.0,,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,262,NL_S_20120925134347855,NL_T_2012092613000006,(Rossum-Weerselo 2 en) Rossum-Weerselo 1,Hydrocarbon Daughter Unit,Carboniferous,Netherlands
0.0,0.0,0.0,,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,263,NL_S_20120925134347856,NL_T_2012092613000007,D12-A,Hydrocarbon Daughter Unit,Carboniferous,Netherlands
0.0,0.0,0.0,,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,264,NL_S_20120925134347856,NL_T_2012092613000008,D18-FA,Hydrocarbon Daughter Unit,Carboniferous,Netherlands
0.0,0.0,0.0,,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,265,NL_S_20120925134347856,NL_T_2012092613000009,E17-FA,Hydrocarbon Daughter Unit,Carboniferous,Netherlands
0.0,0.0,0.0,,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,266,NL_S_20120925134347856,NL_T_2012092613000010,K04-A-UNIT,Hydrocarbon Daughter Unit,Carboniferous,Netherlands
0.0,0.0,0.0,,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,267,NL_S_20120925134347857,NL_T_2012092613000012,Munnekezijl,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,268,NL_S_20120925134347857,NL_T_2012092613000013,K11-FB,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,269,NL_S_20120925134347857,NL_T_2012092613000014,L12-FA,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,270,NL_S_20120925134347858,NL_T_2012092613000015,K01-A,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,271,NL_S_20120925134347858,NL_T_2012092613000016,K02-FA,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,272,NL_S_20120925134347858,NL_T_2012092613000017,K04-B,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,273,NL_S_20120925134347858,NL_T_2012092613000018,K04-E,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,274,NL_S_20120925134347858,NL_T_2012092613000019,K05-A,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,275,NL_S_20120925134347858,NL_T_2012092613000020,K05-B,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,276,NL_S_20120925134347858,NL_T_2012092613000021,K05-C WEST,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,277,NL_S_20120925134347858,NL_T_2012092613000022,K05-D,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,278,NL_S_20120925134347858,NL_T_2012092613000023,K05-G,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,279,NL_S_20120925134347858,NL_T_2012092613000024,K06-A,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,280,NL_S_20120925134347858,NL_T_2012092613000025,K06-C,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,281,NL_S_20120925134347858,NL_T_2012092613000026,K06-D,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,282,NL_S_20120925134347858,NL_T_2012092613000027,K06-DN,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,283,NL_S_20120925134347858,NL_T_2012092613000028,K06-G,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,284,NL_S_20120925134347858,NL_T_2012092613000029,K06-N,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,285,NL_S_20120925134347858,NL_T_2012092613000030,K09c-A,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,286,NL_S_20120925134347858,NL_T_2012092613000031,L01-A,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,287,NL_S_20120925134347858,NL_T_2012092613000032,L04-A,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,288,NL_S_20120925134347858,NL_T_2012092613000033,L08-P,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,289,NL_S_20120925134347858,NL_T_2012092613000034,L12-FD,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,290,NL_S_20120925134347858,NL_T_2012092613000035,L13-FD,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,291,NL_S_20120925134347858,NL_T_2012092613000036,Markham,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,292,NL_S_20120925134347858,NL_T_2012092613000037,Anjum,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,293,NL_S_20120925134347858,NL_T_2012092613000038,Lauwersoog Centrum,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,294,NL_S_20120925134347858,NL_T_2012092613000039,Metslawier,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,295,NL_S_20120925134347858,NL_T_2012092613000040,Nes,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,296,NL_S_20120925134347858,NL_T_2012092613000041,Vierhuizen,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,297,NL_S_20120925134347858,NL_T_2012092613000042,Blija (Ferwerderadeel),Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,298,NL_S_20120925134347858,NL_T_2012092613000043,Ameland Noord,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,299,NL_S_20120925134347858,NL_T_2012092613000044,Ameland Oost,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,300,NL_S_20120925134347858,NL_T_2012092613000045,Ameland Westgat,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,301,NL_S_20120925134347858,NL_T_2012092613000046,Ezumazijl,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,302,NL_S_20120925134347858,NL_T_2012092613000047,Hollum Ameland,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,303,NL_S_20120925134347858,NL_T_2012092613000048,Saaksum,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,304,NL_S_20120925134347858,NL_T_2012092613000049,Ternaard,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,305,NL_S_20120925134347858,NL_T_2012092613000050,Terschelling Noord,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,306,NL_S_20120925134347858,NL_T_2012092613000051,K07-FA,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,307,NL_S_20120925134347858,NL_T_2012092613000052,K07-FC,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,308,NL_S_20120925134347858,NL_T_2012092613000053,K07-FD,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,309,NL_S_20120925134347858,NL_T_2012092613000054,K08-FA,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,310,NL_S_20120925134347858,NL_T_2012092613000055,K08-FB,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,311,NL_S_20120925134347858,NL_T_2012092613000056,K09ab-A,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,312,NL_S_20120925134347858,NL_T_2012092613000057,K09ab-B,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,313,NL_S_20120925134347858,NL_T_2012092613000058,K12-A,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,314,NL_S_20120925134347858,NL_T_2012092613000059,K15-FA,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,315,NL_S_20120925134347858,NL_T_2012092613000060,L10 Centr.Dev.,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,316,NL_S_20120925134347858,NL_T_2012092613000062,L10-K,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,317,NL_S_20120925134347858,NL_T_2012092613000063,L11B-A,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,318,NL_S_20120925134347858,NL_T_2012092613000064,L12-FC,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,319,NL_S_20120925134347858,NL_T_2012092613000065,L13-FC,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,320,NL_S_20120925134347858,NL_T_2012092613000066,L13-FE,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,321,NL_S_20120925134347858,NL_T_2012092613000067,L13-FG,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,322,NL_S_20120925134347858,NL_T_2012092613000068,L13-FK,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,323,NL_S_20120925134347858,NL_T_2012092613000069,L15-FA,Hydrocarbon Daughter Unit,Permian,Netherlands
0.0,0.0,0.0,,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,324,NL_S_20120925134347858,NL_T_2012092613000070,M11-FA,Hydrocarbon Daughter Unit,Permian,Netherlands
